"you_index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
30,0.0225997018546673,-0.00849647901268454,-0.00453135295734803,0.00508643228904008,0.00850669084303167,0.0190375565055919,-0.00525041277511769,-0.0157803806364628,-0.000383419427272028,0.00963385867424587,0.017306367973299,0.0158696016687493,0.0382920110583298,0.0146444098604327,-0.0178095648776275,-0.0054727802626341,0.00777874788207898,0.00886084681450006,-0.0259847478566185,0.0184431796230904,0.00293339142794797,-0.0175304940574175,-0.0705494939106656,0.0250494630461538,-0.0203392698861445,-0.0219747994037159,-0.0452426724356127,-0.0125207654032578,0.116292054853198,1,-0.016000228119418,-0.0316360914347194,-0.0141396322329807,0.00353519614733649,-0.00935822477444932,0.0132084657289229,0.0177794399186824,-0.00230094541383327,-0.0198011225787946,-0.00626968297432245,-0.00206940447376034,0.00659230142133762,0.0121170017347528,0.0127768238453071,0.011841760148875,-0.00743731872151146,-0.00343745854390694,0.00762232726013747,-0.000266455062389905,0.00392550573852773,0.00650900777812754,0.00888118455870148,-0.0034422987386445,0.00265418778252632,0.0217265107343903,0.0101847683793594,0.010203873305308,-0.00648969738930675,0.00522752954423978,-0.00588877610070907,-0.00111245476351183,-0.00629639986243604,-0.00849618075626556,0.0204964748617864,-0.0109915736461467,0.00606495650773299,-0.00516494870797434,-4.453151652508e-05,-0.0144582774946458,0.0155639807735965,-0.0192812099937648,0.0102513034215714,0.0172328505022929,-0.00423295096519582,0.00540403133786804,-0.0184606170511152
31,-0.00341837068996388,0.000345017999780331,-0.00156795766094148,-0.00198225261275771,-0.00214919532979181,-0.00548674588914616,-0.000158645317693105,0.00312977007564775,0.00152777796037756,-0.00095434050158431,-0.00242366149074157,-0.00612306701468392,-0.0101229523609861,-0.00479000204262775,0.00476069924052795,0.00211532493140201,-0.00654015286303943,-0.0056522261968724,0.00337340427426241,-0.00124227448801943,0.00172311812455385,-0.00492964325403508,-0.033664563261148,-0.00869822276307931,-0.0327751836778961,-0.0407750454239648,-0.013961146523185,-0.02377605044167,0.0264003779830924,-0.016000228119418,1,0.163690120273991,0.00899887133249612,0.00771949656289931,0.00926065103761953,-0.00291251903839275,-0.00110096337971699,0.00270339721511631,0.00754737938913044,0.00165069603109925,0.00383089882816349,9.67499625515923e-05,-0.00246397637043686,-0.00295058190880214,-0.00221411665575644,0.000824757172184121,-0.000609793946815076,-0.00513072989985852,-0.000877182616115216,-0.00264773329367014,-0.00299785674707062,0.000304285061414066,-0.00121006284081415,-0.000639775758273696,-0.00635958458687792,-0.00302258928616958,-0.00325148398494373,0.00288627587957285,0.000902218673058683,0.00219381900574216,-0.00164869641925423,0.00138061133242837,0.00151856270295196,-0.00257611329369278,0.00556977234414521,-0.00277556339320423,0.00310741665026852,-0.000276951760064712,0.00392542332611745,0.00143413248461103,0.000708506658854648,0.00290622410029714,-0.000258627919819213,0.000875413911984365,-0.000718374253907334,0.00317274852353089
32,0.0131304716626129,-0.00671611859177284,-0.00274632372358585,-0.000236057336524969,7.98573374971948e-06,0.00664789619724541,-0.00100992132906581,-0.0151501118634756,0.00414404431925332,0.00986773035761829,0.00725335706876018,0.0123798930749653,0.0198319869145781,0.00272845571332019,-0.00849896608135901,-0.00192677737774654,-0.00178125564325484,0.00947193463315648,-0.0112971432538376,0.0124885302924616,0.00242475288492901,-0.00505657536749472,0.0118612891289118,-0.00335219221560882,-0.0046978153005149,0.00567976044587422,-0.031454070614955,0.0107411066117907,-0.0420520452299035,-0.0316360914347194,0.163690120273991,1,-0.0103642190335268,0.0109308878531326,0.0110517895778024,0.00551132260787728,0.0124318764589328,-0.000784451015976194,-0.00818336003272987,-0.00309238928855386,0.000973655380453608,0.00460307066034905,0.00406893765559288,0.00468408603734697,0.00429771343374157,-0.00162374168157982,-0.00173095094153015,-0.0131251980315417,-0.007478656668893,0.00143526872985682,0.00260748991251842,-0.00167651199032092,-0.000923336834395963,0.00127897101313492,0.0112412432132907,0.0050922317877044,0.00182673513228941,-0.00343066558755047,0.00700721506102579,-0.00198313675250494,0.00490873191447714,-0.00615023652029336,-0.00233930810747072,0.0130222197181633,-0.0039175032101597,-0.00106558086614135,-0.00283050600551613,1.05967003183633e-05,-0.00540764892640729,0.0105403695435032,-0.0115233035131695,0.00576905865034659,0.0113496531680802,-0.00374500824735604,0.00109891860289166,-0.0123692129880045
33,-0.0237552365919583,0.00764066059398132,0.00367701942783093,-0.00590600568343731,-0.00808142088901764,-0.016483276446111,0.00278231864771705,0.014430548346534,0.00199065869932011,-0.0103929063314204,-0.0140871569608688,-0.0185589213936042,-0.0355273096145823,-0.0131811786259166,0.0109526171448987,0.00344010360154963,-0.00478608353723737,-0.0092770739338865,0.019175571688323,-0.0164453803701725,-0.00240222093429562,0.00180290210263566,0.00232135830839136,0.00299401687237174,0.00472756644138219,-0.014790599446179,0.00882162448947619,0.00866785985089343,-0.00623307480401931,-0.0141396322329807,0.00899887133249612,-0.0103642190335268,1,0.0170789269643075,0.067222892354432,-0.0134009429578523,-0.0166460123008711,0.00235419518217284,0.0217825125595625,0.00863913881565636,0.00452410296408905,-0.00551269141055563,-0.00980590165581408,-0.00823863206810454,-0.00940926941853107,0.00195129892819272,0.000607469119628157,-0.00718779441300048,0.00276817373813088,-0.000505821088989926,-0.00227673590835285,-0.00379486592436366,0.0049856558237478,-0.000843894633904066,-0.0188393159817156,-0.0128789851653815,-0.00957846513113732,0.00752825622761288,-0.00693011419879145,0.00436586896749841,0.000387915792898783,0.00577318873478779,0.00598008265214542,-0.0200794527531139,0.011427553180543,-0.00431702355457451,0.00726272538314788,-0.00306840930643117,0.018000691861499,-0.0108567579065269,0.016262422110866,-0.00925351743085036,-0.0132711863576705,0.00360144917693246,-0.00332300685171377,0.0169294721379308
34,-0.00105869205565812,-0.00184983986974375,-0.00493445687261556,-0.00436194682363841,-0.00610851256255853,-0.00142281418836104,2.93730590796992e-05,-0.00635433459222643,0.000519515371719182,0.00317752947253545,-0.00217495258384478,0.000993359189782859,-0.001915365081632,-0.00453555408077942,-0.00089537433340445,0.00441192178908018,-0.00662763690187441,0.00175469405768174,0.00692659832319038,-0.00537728042515792,-0.00600593797813728,0.000111721868392765,0.00272862468111991,0.000856912890796001,0.00272628904850818,-0.00229460571479621,-0.00463888868311247,-0.000344049694058221,-0.00327117659675999,0.00353519614733649,0.00771949656289931,0.0109308878531326,0.0170789269643075,1,0.0368457810193899,-0.00122536085988163,-0.00312388153858238,-0.0040746174434403,0.00128068162524966,-0.000146490195396809,-0.000814863274495514,0.00264950567602916,-0.00148681383730309,0.000308541969144272,-0.000759467738769007,0.00152329003793989,0.00135205025402606,-0.0126023237783673,-0.00190281164306004,-0.000636119660638714,-0.0007075392603129,-0.00342965544887697,0.000130298515687325,0.00266519737010069,-0.00251357060691638,0.000495212002550383,-0.00624367077206512,0.00380611088811765,0.00341886119105651,0.00294318627414185,0.00110014497104339,-0.00279540932994864,0.00422593963692487,-0.00461608207829319,-2.55669883319176e-05,-0.000116700027771973,0.000864799550789671,0.00286272379653573,-8.18311698219309e-05,0.00074236287436621,0.00466779267902664,-0.000687429987584424,0.00117150109737278,-0.00366462197285663,-0.000731355673080147,0.000503553641786002
35,-0.00277348728989463,-0.0065395821056778,-0.00345476458210217,-0.00395374784411406,-0.00458771491987241,-0.00286886062369909,0.00261630037428165,-0.00554032000602229,0.00199928384957014,0.00459644616146883,-0.00110363645009346,-0.00218473669558138,-0.00454390136337655,-0.00477569562744317,0.000950802864087901,-0.000488381859163718,-0.00540389375958525,-0.00231175561584508,0.00885603246256333,-0.00562610754829891,-0.00610551190317375,-0.000315600794271444,0.00906708081154815,0.00258267789461144,0.00394608507349452,-0.00121373371587911,0.00667292294684286,0.00389900894310051,0.0014376922393209,-0.00935822477444932,0.00926065103761953,0.0110517895778024,0.067222892354432,0.0368457810193899,1,-0.0049411792623318,0.0013896635716508,0.00100709352194771,0.00469558914491108,0.0014280307802242,0.00093229133090603,0.000848335061117302,-0.00312087249214671,-0.00284627416393338,-0.00216356358537497,0.0019403031515032,-0.000736259745528027,-0.013021078677559,-0.00477172638163368,0.00304853534846245,0.00298871246415207,-0.00608628055778752,0.00462349133645546,0.00178918662652976,-0.00326666295850106,0.000267724074562456,-0.00656025554602903,0.00165097931107208,0.0017748179804547,0.000195571421076127,0.00185025141486587,-0.00272305878167329,0.00206549435923138,-0.00737721860174308,-0.000313615598137114,-0.00158096586896335,0.00278403726886983,0.00141509128053329,0.00313187357738582,0.0026160664278537,0.0018082413410652,0.000880090528548766,0.000291011870733119,-0.00549672575847485,0.000376337586225017,0.00336680149097083
36,0.0123571036830006,-0.00544191408417585,0.000877113197189372,0.00096406082259953,0.00360297482147416,0.0120566588670962,-0.00173387920891323,-0.00847407508276755,-0.00156749300831875,0.0091867953735649,0.00851070426331045,0.0127577935907938,0.0263244245904772,0.00889248977472331,-0.0102655618544329,-0.00351387505401919,0.00502250068063175,0.00597268072340946,-0.0147676900200709,0.0133750686935258,0.00320924206178056,-0.00457292789447614,0.00404666210359802,0.000461123164275196,-0.00416968843668749,0.0122372425407107,-0.00498039723482211,-0.000396055218834688,0.00390973969067316,0.0132084657289229,-0.00291251903839275,0.00551132260787728,-0.0134009429578523,-0.00122536085988163,-0.0049411792623318,1,0.05666179802974,0.0449486324358346,-0.0107504554967246,-0.00654838554437088,-0.00336937971380567,0.00133832521387506,0.00536690630016183,0.00534310490353492,0.00511250679216523,-0.00239474288392522,-0.000709456427863734,0.00874992957364533,-0.000678442410717171,0.00186155791737674,0.00275925555199912,0.00254472311321365,-0.00259937772254036,0.00240272836839939,0.0146976687183394,0.00854697171738018,0.00742871993929353,-0.00382786427700413,0.0048656189455386,-0.00662557241956258,0.00217379824339398,-0.00297645209362208,-0.00753695770684975,0.0120175773606162,-0.00807134513447268,0.00539600518335067,-0.00542609149737837,0.00079728217838261,-0.00964616795657042,0.0103337154975849,-0.0138725994754896,0.00423497446148379,0.0109122184623952,-0.00370462842333507,0.00367959800374204,-0.0124368318221551
37,0.0209491260951391,-0.0110013886066076,-0.00501912245750843,0.00172833357023842,0.00497857625464185,0.0159789525267596,-0.00209186720363543,-0.0167870814585052,-0.00266006776888302,0.0152410410545808,0.0130774841053632,0.0207232487079162,0.0388154099558361,0.00904906318448663,-0.0152711492991863,-0.00572715319035395,0.00624155403697156,0.0109646753664626,-0.0144759990163952,0.019000943402628,0.0023933173363372,-0.0032431874007508,0.00829782824333056,-0.00159449896565581,-0.00617816158420294,0.0221928237847976,-0.00476191248797301,0.00107689009863276,0.00354215312456101,0.0177794399186824,-0.00110096337971699,0.0124318764589328,-0.0166460123008711,-0.00312388153858238,0.0013896635716508,0.05666179802974,1,0.956171464148567,-0.019594892969385,-0.00861233188869503,-0.00245095421445229,0.00282621751107582,0.0143949702401711,0.015672134084554,0.0142235631614712,-0.00467171543531887,-0.00131744794412534,0.005697168820309,-0.00932455961209506,0.00314201189056114,0.00579435080979091,0.00178024308998632,-0.00226182800310868,0.00217241967370481,0.0219690184525458,0.00973936287942982,0.00847221404215296,-0.00535190076319414,0.00940513965837102,-0.00640769173710093,0.000741406693841378,-0.00574164698581018,-0.00655332996959545,0.0252352999794002,-0.00930075469154229,0.00476291849781602,-0.00368408555776827,0.00354194520882157,-0.0196745262283093,0.0113065889655308,-0.0142282588312899,0.0102976697532298,0.0157114843006886,-0.00542495824596361,0.00613421501347368,-0.0175948901992666
38,-0.00364320144807048,0.00115601186974556,0.00152200693235402,0.00167614312530002,0.00162442754426258,-0.00186557646619802,0.00114076777648756,0.00577077200721753,-0.00289182616961356,-0.00109540189205151,-0.00332420276370229,-0.00256306315084386,-0.00379273244733945,-0.00145430036844089,0.00331955936529908,0.00108799490131017,0.00294460697535168,-0.00301557248977648,0.00429847523372941,-0.00206911659512002,0.000347782389107704,4.26063767243794e-05,-0.00105925407089573,0.00258146372624924,0.000179810900067259,0.00108028784239731,-0.000454551989096069,-0.0011799422307594,-0.00331490284652921,-0.00230094541383327,0.00270339721511631,-0.000784451015976194,0.00235419518217284,-0.0040746174434403,0.00100709352194771,0.0449486324358346,0.956171464148567,1,0.00463868062790181,-0.00221618506437978,0.00295262045230239,-0.00599575398793336,0.00279716620931382,0.00509696897875227,0.00253511760408433,-0.000228077364797102,0.00211719562010921,0.00768135364969333,-0.00136814753705923,-0.000343351055009662,-0.000490387513540836,-6.23385814063641e-05,0.000645117132867058,-0.00246420798639165,-0.00179554608625997,-0.00339012396246487,0.00324121136405433,-0.00127886845393526,-0.00140551925626164,-0.00109583410350709,-0.000527113158641727,0.00545331683298443,-8.23851586312859e-05,0.00137204403482443,0.00361192917223246,0.00108070722805002,-0.000286460098081737,-0.00020011659849685,-0.00271092428578328,-0.00506046777097238,0.0044301295650956,0.00102765261648293,-0.00292292812142705,0.00536538349845714,0.000822379848134842,0.00153209177110238
39,-0.0208073684547867,0.00641861240763381,0.00262710019729217,-0.00580440625658277,-0.00993457317623667,-0.0198322240597106,0.00471421635766706,0.0204875946416298,0.000281521744647388,-0.0134945092526912,-0.0166680754262266,-0.0268720202723534,-0.0470834989900912,-0.0146691621610508,0.0189138436336165,0.0071311487830983,-0.0058365892925883,-0.0144679956290703,0.0195154652241845,-0.0231483965139579,-0.00509027916413142,0.00323755629193178,-0.00649825430498459,0.0053774021828299,0.0114407179698344,-0.0211502487367261,0.00869677434446075,0.000788782244570845,-0.00337113683946953,-0.0198011225787946,0.00754737938913044,-0.00818336003272987,0.0217825125595625,0.00128068162524966,0.00469558914491108,-0.0107504554967246,-0.019594892969385,0.00463868062790181,1,0.0111631674654478,0.0225328109899255,0.000453563747120153,-0.0131282316251199,-0.0116778150539441,-0.0118342665483357,0.00723418733861208,0.00377645399470428,-0.0339970435931518,-0.00206245515150224,-0.00547347490726289,-0.00843874843008988,0.000356299147555183,-0.000813807914962633,-0.00306820842967605,-0.0309579012202491,-0.0111489408541129,-0.013252459897627,0.0038312995385107,-0.00871867676018849,0.0054195519377376,0.0018534244639502,0.010251029566907,0.00502134770135741,-0.0283472010102128,0.016401186645238,-0.0062945387918707,0.00554876988262239,-0.00679280402717687,0.0215897258602971,-0.0117403746181714,0.0191560429408985,-0.0095325633816273,-0.0140170793749976,0.00606836987702637,-0.00441409326314564,0.0179969484657305
40,-0.0121521841722754,0.00203739854162783,-0.000588222035420326,-0.00467835564418846,-0.005605410011734,-0.0112952131729566,0.00147361209056431,0.00486674353450103,0.000282698522614865,-0.000136092198294296,-0.00741121381015679,-0.00737373365941396,-0.0155692825282578,-0.00471861122713571,0.00482919156807885,0.000372236270405109,-0.00192663663306336,-0.00354887176234092,0.0106518886183095,-0.00819551409609517,-0.00304350455292269,0.0033214822801538,-0.00223415055308069,-0.000221374387746649,0.00623190763180275,-0.0070532692308068,0.00468024484575919,-0.000645808437594336,-0.00256137621364716,-0.00626968297432245,0.00165069603109925,-0.00309238928855386,0.00863913881565636,-0.000146490195396809,0.0014280307802242,-0.00654838554437088,-0.00861233188869503,-0.00221618506437978,0.0111631674654478,1,-0.00379518913042971,0.0293283312967868,-0.0109614588878161,-0.00920119178612647,-0.0101764624727097,0.00135273237556649,4.70511618303395e-05,-0.0133702102099245,0.00157987114263125,-0.000831256188281682,-0.000824420265155935,-0.000169736577935156,0.00180093399038197,0.00166142901597714,-0.00744505575492039,-0.00444653609141815,-0.00673474401979845,0.00461800740340571,-0.00247156397650821,0.00467510693218416,-0.000571173859460793,0.00374928197574707,0.00548640696102885,-0.00827654154395528,0.00598868350530642,-0.00350330605585627,0.00419749435316459,-0.0029333118378367,0.00647963353137191,-0.00438213158154235,0.00839973484423769,-0.00325791058042596,-0.0049251517889121,-0.00169047553946111,-0.000566093529847148,0.00638121285737933
41,-0.00582968723645358,0.00174576793305778,0.00208226826310047,0.00212438473703621,0.00120328678348142,-0.00197735778433884,-0.000945830709734102,0.00538440220439741,0.000332948724535572,-0.000802231805841611,-0.00157244453106113,-0.00429828712870576,-0.0128055161534104,-0.00717664109583925,0.00214895281683478,0.000750631533592629,-0.0014273079751561,-0.00253238571426926,0.0057341043820012,-0.00415094567932997,-0.000307667410327848,0.00186591604057171,-0.000683259819541342,-0.00203048060189765,0.00375025766095352,-0.0024492714249976,0.00367098446943694,0.00385212026099115,-0.00328226316224511,-0.00206940447376034,0.00383089882816349,0.000973655380453608,0.00452410296408905,-0.000814863274495514,0.00093229133090603,-0.00336937971380567,-0.00245095421445229,0.00295262045230239,0.0225328109899255,-0.00379518913042971,1,0.0298681169454855,-0.0027409152314887,-0.0024189872332108,-0.00226905565931128,-0.000276108466517223,0.00127926283359684,-0.00862196599157446,-0.00246716685608749,-0.000609784276539623,-0.000874949822318431,-0.0020004568316061,0.00155987455685262,0.00076566141078991,-0.00476913671698894,-0.00531242308539178,-0.00626973477628705,0.00241698855252621,0.00146321807518147,-0.000630259960835914,-0.000324973445604303,0.0045928451474224,0.00148806288833501,-0.00384203909307609,0.00523320897628995,-0.00154837399046896,0.00317057729316725,-0.00212256951016121,0.00660751880318018,-0.00451867090990961,0.0023277356424261,-0.00522572170600868,-0.00135618094686824,-0.0011300798432612,-0.000187836575738594,0.00342584959749131
42,0.00863923114467961,-0.0044530163327351,-0.00416387535303371,0.000644688710533044,0.000548820740209742,0.00424319569116635,-0.00241438938213234,-0.00844533070286384,0.000619168278897654,0.00732105024126436,0.00468527743229159,0.00743438924868835,0.011335210485921,-0.000867052810874443,-0.00685879437524387,-0.00183279167309431,0.0060386661849011,0.00225142081710214,-0.00596372529499745,0.00944929382218975,0.00261867585091853,0.00078893221508474,0.00392157401725521,-0.00129418697552605,0.000119607985321156,0.00655549099626919,-0.00165359353626477,0.00313317150448753,0.00545014974603004,0.00659230142133762,9.67499625515923e-05,0.00460307066034905,-0.00551269141055563,0.00264950567602916,0.000848335061117302,0.00133832521387506,0.00282621751107582,-0.00599575398793336,0.000453563747120153,0.0293283312967868,0.0298681169454855,1,0.00350085121038589,0.00269468536701301,0.00407877904899095,0.00382489836376843,0.000684813071253985,-0.0158545325963922,-0.003317019691938,0.00333801728764548,0.00445658956764011,0.00151497913729729,0.000246989323305209,0.00370616309866082,0.00747827457474223,0.00488023046459504,0.00136406226077871,-0.00293030657752709,0.00279437237291427,0.00105130834425248,0.000454637898372417,-0.00265474550850719,0.000518922570451739,0.00498717056607425,-0.00447162702675053,-0.00194478191444036,0.00262382834491312,0.00138670978654005,-0.0040893420010172,0.00636506849535305,-0.00441281041323045,0.00299041754184528,0.00983425542953377,-0.00900048274720759,-2.07917002958875e-05,-0.00883493038871521
43,0.0181203000419575,-0.00671836052427603,-0.00144998199502747,0.00318672467358887,0.00440011659092061,0.0109990596972784,-0.00351053269207273,-0.00565854097600457,-0.00335715143017448,0.00667001894390918,0.0108245158641335,0.0132087047921573,0.0274874473312416,0.0104399122305545,-0.0111594653380624,-0.00158351371256869,0.00238516908385319,0.00569869949602795,-0.0108075919652731,0.0157517859041055,0.00672798102698735,-0.0024189073036085,0.00600336140623414,0.00153953512576987,-0.00574287021948648,0.0157622778499646,-0.00263234851136729,0.00329556914421563,-0.00325277723947987,0.0121170017347528,-0.00246397637043686,0.00406893765559288,-0.00980590165581408,-0.00148681383730309,-0.00312087249214671,0.00536690630016183,0.0143949702401711,0.00279716620931382,-0.0131282316251199,-0.0109614588878161,-0.0027409152314887,0.00350085121038589,1,0.905649469978743,0.992990103742755,-0.00414004069902043,-0.00266590138797629,0.00743835033212023,0.00263036582748034,6.15168033643833e-05,0.000697211806894681,0.000511536070776009,-0.0034335580023153,0.00172764527488246,0.0173170408094198,0.00927737154766491,0.00657328416523092,-0.00540495784355557,0.00585813416220221,-0.00239826069118967,0.00345242789500773,-0.0058331694971115,-0.00378924154288187,0.0124271044269429,-0.0104406870747546,0.00413857633029289,-0.00307347799450843,0.00292219133146246,-0.0114387790305396,0.00983983937144669,-0.0118532957736254,0.00609036248712801,0.00965438743717674,-0.00504510472545043,-0.00147432198023685,-0.0135145919458421
44,0.0169074446700195,-0.00719279411255119,-0.000693828962485177,0.00107963722908702,0.00246287091699242,0.00961746301396997,-0.00293807218317897,-0.00502446259103221,-0.00275973736819391,0.00583174884615461,0.0113923649524963,0.0112154645992402,0.025466402975911,0.010453612736139,-0.0124556325703461,-0.00190588439449152,0.00225816318184027,0.00607484275280469,-0.0105036546358632,0.0149584388173288,0.00661500658906019,-0.00294201071968779,0.00512132943773735,0.00299991166887631,-0.00490338052325036,0.0140316461711064,-0.00236419587335506,0.00271048433883853,-0.00374899685245597,0.0127768238453071,-0.00295058190880214,0.00468408603734697,-0.00823863206810454,0.000308541969144272,-0.00284627416393338,0.00534310490353492,0.015672134084554,0.00509696897875227,-0.0116778150539441,-0.00920119178612647,-0.0024189872332108,0.00269468536701301,0.905649469978743,1,0.905993650562547,-0.00300233420197764,-0.0027466848497021,0.00131314040927206,0.00448221636936223,-0.000980159803514295,-0.000415406458867327,0.000571501967107576,-0.00439343408140267,0.00234116286314381,0.0145071859214912,0.00874794732798166,0.00461482277361942,-0.00693346413690361,0.00582190002291685,-0.00247510814825774,0.00375965922636772,-0.0049161270620258,-0.004238732659142,0.0102204632272633,-0.0102769694654965,0.00416294756940411,-0.00261478867181944,0.00136058319512963,-0.00995114153303631,0.00851908486809196,-0.00981511579086016,0.00484242304006254,0.00905281436137535,-0.00507697434621577,-0.00214724064730866,-0.0124763396853142
45,0.018061015232805,-0.00746397007651906,-0.00200319675902547,0.00252066186661431,0.00350561297408824,0.0099723977081405,-0.00359354594346058,-0.00625789210036112,-0.0028691885712359,0.00754387695736165,0.0105398720316392,0.0128703648418435,0.0268059904803387,0.00974015234503174,-0.011538116547055,-0.00168876499834503,0.00119467905679452,0.0055634711664376,-0.00946746979633441,0.0149837764884905,0.00581984570050141,-0.00241092798714469,0.00615782354864896,0.00148346770532689,-0.0054685928168347,0.015286290175343,-0.00230199983446189,0.00344392324594157,-0.00315303480812809,0.011841760148875,-0.00221411665575644,0.00429771343374157,-0.00940926941853107,-0.000759467738769007,-0.00216356358537497,0.00511250679216523,0.0142235631614712,0.00253511760408433,-0.0118342665483357,-0.0101764624727097,-0.00226905565931128,0.00407877904899095,0.992990103742755,0.905993650562547,1,-0.00408802718556435,-0.00278977202805479,0.0023348201318724,0.00125532185067211,-8.32962453402137e-05,0.000592879646333144,4.42670274583987e-05,-0.00343822429961341,0.00200624636547871,0.0162320179891208,0.00888999013521432,0.00513626100702481,-0.00516282556659147,0.00626589728866892,-0.00201328636949377,0.0039580231081934,-0.00630585734201916,-0.00417673937398676,0.011210708309685,-0.0100786311313035,0.00321149240911267,-0.00283728685846784,0.00272472595533061,-0.010637527195881,0.0106243057514141,-0.01135968686354,0.00633309942173388,0.0102835067965154,-0.00625697664875845,-0.00120566054474178,-0.0127458585601117
46,-0.00287116243448364,-0.000511845384648513,-0.00138726397417706,-0.00086969771110056,-0.00149126788041698,-0.0080058163402009,0.00150821083448825,0.00294680238116664,-0.000252616730594226,0.000584935349712578,-0.00212598682618722,-0.00550689239087569,-0.0122077902526458,-0.00580772262913244,0.00262895824780372,-0.000436965273747618,-0.000966593213101196,-0.00243622228594712,0.009088384132835,-0.00639824313818693,-0.0028462939687754,0.000968931737288911,0.00107494964162448,-0.00137126008404759,0.00402007317831731,-0.00305434204557453,0.00320665702989868,-0.000921391995320123,-0.00312020273482881,-0.00743731872151146,0.000824757172184121,-0.00162374168157982,0.00195129892819272,0.00152329003793989,0.0019403031515032,-0.00239474288392522,-0.00467171543531887,-0.000228077364797102,0.00723418733861208,0.00135273237556649,-0.000276108466517223,0.00382489836376843,-0.00414004069902043,-0.00300233420197764,-0.00408802718556435,1,-0.00435270467602888,-0.00405564290162739,-0.00301563532673418,-0.00319357654298794,-0.00373780611552362,-0.01065621978396,0.00217053989006564,0.00111383886398545,-0.00752900454617829,-0.00534700032479127,-0.00524963510837586,0.000518090705777837,-0.000285463571877008,0.00293249846699689,0.0018016557499071,0.000168092641419413,0.00189172023359293,-0.00728656413033067,0.00244772135913118,-0.00275241273160922,0.000755073259682019,-0.000512735959261166,0.00104116971381779,-0.00298225295526339,0.0049907102130957,0.000157352863143424,-0.00283574609764507,-0.00192526069667129,-0.00316022751417427,0.00442419627476365
47,-0.00557772777231723,0.000628607913865258,0.000228117050672879,0.00411419885819987,0.00360033138991581,-0.00187907636836031,0.000670951481690607,0.00363885232001418,0.00192139339053691,-0.00341680106318592,-0.00191021340410093,-0.0047779413971421,-0.00379566335145268,-0.00117194480104624,0.0018212101735314,0.00233700835702468,0.000170226134038158,-0.00140359537223518,0.00143972206248051,-0.00444501229655704,-0.00158002663135001,-0.000531296812151365,-0.00132085766316238,0.00144372929098528,0.000692656041628573,-0.00385586777383462,0.00173425026854889,-0.00209277366539494,-0.00346737860284571,-0.00343745854390694,-0.000609793946815076,-0.00173095094153015,0.000607469119628157,0.00135205025402606,-0.000736259745528027,-0.000709456427863734,-0.00131744794412534,0.00211719562010921,0.00377645399470428,4.70511618303395e-05,0.00127926283359684,0.000684813071253985,-0.00266590138797629,-0.0027466848497021,-0.00278977202805479,-0.00435270467602888,1,-0.0208485768106974,0.00132124138640838,0.00286229267345178,0.00160820552591465,0.00206178219092982,0.00248302462258438,0.000748568602910618,-0.00232970200141439,-0.000552623783922618,0.000246492432588508,0.00133280727032953,-0.00338887985649188,0.00165388962839691,0.000450910104272686,0.0020916251655789,-0.0011821666166751,-0.00253723125791897,0.000610154285172521,0.000298989530901724,-0.000215872244320691,0.000730589361801911,0.000659670012159148,-0.0015887773764667,0.0026780402094664,-0.000619141778635968,-0.00492174085287348,0.00388308901198587,-0.000769586058351998,0.0046798113413783
48,-0.00797466875934177,0.0123674370306688,0.00918652847623323,0.0142745235840203,0.0194067611437841,0.0150880443142848,-0.00522342291127029,0.00820454198939728,-0.00790642955266061,-0.0124646686569143,-0.0105903791653298,0.0106418657237003,0.0188281993339696,0.0188317685400311,0.00333945558657541,-0.00481794885872538,0.0115966358650556,0.0091301514788194,-0.0128841031724689,0.0126574113164282,0.0146371884452545,-0.00415574686959468,-0.0128495075744502,-0.00357599202103091,-0.0162152374057398,0.00227828059122564,-0.00872536231936376,-0.0110452083382015,-0.00442391832070873,0.00762232726013747,-0.00513072989985852,-0.0131251980315417,-0.00718779441300048,-0.0126023237783673,-0.013021078677559,0.00874992957364533,0.005697168820309,0.00768135364969333,-0.0339970435931518,-0.0133702102099245,-0.00862196599157446,-0.0158545325963922,0.00743835033212023,0.00131314040927206,0.0023348201318724,-0.00405564290162739,-0.0208485768106974,1,0.0258015230172091,0.00749719327376256,0.00732829566414774,-0.00146832357519964,0.00901329853374029,-0.00832759224877276,0.020639439612788,0.000347449098340115,0.0269230386275891,-0.00565731812058923,-0.00782257728979486,-0.00764007306294358,-0.0129511718620366,0.0035674380329441,0.0032280866352292,0.0262688908466584,-0.00607525735282689,0.0188814216662247,-0.0107133280195188,0.00828506659463896,-0.0219783486379682,-0.0137492569816258,-0.00511086817029837,-0.00165647057658603,-0.0170671977824066,0.022558120644102,-0.000928254126063237,0.00239654950358434
